uniqsubs,actvsubs,new_cell,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,forgntvl,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,handset_months,hs_bin,usage_trend,revenue_trend,overage_share,dropblk_rate,care_per_mou,rev_per_sub
2,1,0.0,0.0,2933,8594.0,1107.44,1057.45,8582.0,2930,70.5,572.13,195.33,950,340,112,793.0,268.0,96.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,107.0425,939.0,59.99,0.2475,186.0,55.8,55.8,0.0,0.2925,-33.0,-14.6325,10.0,0.0,5.666666667,0.0,24.33333333,0.0,175.6666667,0.0,218.6666667,0.0,142.3333333,0.0,1.333333333,8.666666667,7.9,84.0,0.0,246.2733333,0.0,491.32,33.33333333,33.82666667,4.666666667,11.93333333,248.0,0.0,559.7766667,0.0,106.3333333,0.0,177.8166667,0.0,15.66666667,175.6666667,142.3333333,0.0,5.0,16,16.033333333333335,0.0,-0.035106382978723406,-0.1354328157900826,0.5164634287433185,0.08867924528515485,0.0014184397159574466,35.68083333333333
2,2,0.0,0.0,1024,2022.0,262.04,174.13,1884.0,950,34.83,376.8,190.0,486,231,38,363.0,127.0,50.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,31.2325,528.0,9.8375,0.495,97.25,38.9,38.9,0.0,0.0,127.0,-19.2525,9.333333333,0.0,2.333333333,0.0,65.0,0.0,253.0,0.0,120.3333333,0.0,179.0,0.0,0.333333333,1.333333333,1.176666667,77.0,0.333333333,248.18,0.0,151.4033333,53.0,53.67,30.66666667,59.26666667,165.6666667,0.0,231.74,0.0,98.0,0.0,167.8433333,0.0,11.66666667,253.0,179.0,0.0,1.666666667,7,6.533333333333333,0.0,0.24007561436672967,-0.5973008609322888,1.206856433723726,0.04593175854330708,0.0006301197221172022,10.410833333333334
1,1,0.0,0.0,1485,4239.0,566.54,481.72,4197.0,1458,34.41,299.79,104.14,400,106,49,280.0,81.0,43.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,44.935,328.25,30.0,0.0,1.5,0.525,0.525,0.0,0.0,-215.25,-13.885,2.666666667,0.0,0.333333333,0.0,6.333333333,0.0,76.66666667,0.0,24.0,0.0,69.0,0.0,2.666666667,4.666666667,3.14,14.0,0.333333333,170.2633333,0.0,51.10333333,12.33333333,22.45666667,0.333333333,5.106666667,45.33333333,0.0,105.09,0.0,39.33333333,0.0,116.2766667,0.0,3.0,76.66666667,69.0,0.0,0.0,15,15.266666666666667,0.0,-0.6537585421412301,-0.30227495373897895,0.011429193425492543,0.03862660944040229,0.00809921538952164,22.4675
1,1,0.0,0.0,3308,7816.0,498.51,438.53,7757.0,3284,43.85,775.7,328.4,840,365,64,800.0,343.0,51.0,0.0,0.0,0.0,0.0,59.98999023,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,59.8475,794.75,39.99,0.495,77.25,27.0375,27.0375,0.0,0.0,-135.75,-12.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11.266666666666667,0.0,-0.1705937794533459,-0.19832367804757797,0.44434857635893016,0.0,0.0,29.92375
1,1,0.0,0.0,5104,9615.0,1803.31,1778.65,9584.0,5087,34.88,187.92,99.75,868,276,134,476.0,164.0,86.0,0.0,0.0,0.0,0.0,149.9899902,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,107.235,782.0,24.99,0.0,232.75,86.1175,86.1175,0.0,0.0,-258.0,-80.045,1.0,0.0,0.666666667,0.0,3.0,0.0,21.0,0.0,168.3333333,0.0,17.33333333,0.0,0.333333333,4.0,4.0,40.33333333,0.0,41.66333333,0.0,786.7366667,1.333333333,1.076666667,0.0,0.0,64.33333333,0.0,243.1333333,0.0,119.3333333,0.0,585.2666667,0.0,1.666666667,21.0,17.33333333,0.0,2.666666667,55,5.4,0.0,-0.32950191570881227,-0.7395482052940362,0.7956529773178732,0.07575757577272728,0.00042571306896551725,53.6175
1,1,0.0,0.0,1153,2884.0,1012.36,942.4,2768.0,1126,36.25,106.46,43.31,202,68,38,231.0,71.0,40.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,38.07,193.25,34.98,0.0,5.0,1.5,1.5,0.0,0.0,-26.25,2.01,0.333333333,0.0,0.666666667,0.0,12.0,0.0,42.33333333,0.0,10.66666667,0.0,29.33333333,0.0,0.0,0.0,0.0,5.0,0.0,48.47,0.0,15.97333333,2.333333333,1.416666667,0.0,0.0,19.0,0.0,28.11,0.0,21.0,0.0,36.33333333,0.0,1.0,42.33333333,29.33333333,0.0,0.333333333,28,28.4,0.0,-0.13513513513513514,0.05144612234450985,0.03839262861530586,0.023076923078698224,0.0,19.035
1,1,0.0,0.0,2581,6085.0,780.43,727.43,5825.0,2476,60.62,485.42,206.33,692,279,86,647.0,279.0,71.0,0.0,0.0,0.0,0.0,129.9899902,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,84.7125,666.0,47.49,2.7225,92.5,37.0,37.0,0.0,0.0,-79.0,-3.4125,6.0,0.0,12.66666667,0.0,27.66666667,0.333333333,227.3333333,0.333333333,100.3333333,0.0,183.3333333,0.0,1.0,1.333333333,0.946666667,46.33333333,0.0,327.3,0.0,197.5866667,41.33333333,79.29666667,8.666666667,14.94666667,185.6666667,0.0,348.84,0.0,95.33333333,0.0,176.0466667,0.0,18.66666667,227.6666667,183.3333333,0.0,2.0,26,9.566666666666666,0.0,-0.1184407796101949,-0.03981332944436342,0.4316756599095814,0.08163265306390195,0.0014992503748125937,42.35625
2,1,0.0,0.0,7037,15521.0,1975.26,1874.48,15329.0,6967,60.47,494.48,224.74,1012,322,54,859.0,307.0,54.0,0.0,0.0,0.0,0.0,149.9899902,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,53.66,1046.5,59.99,0.0,0.0,0.0,0.0,0.0,0.0,103.5,-0.42,12.66666667,0.0,0.0,0.0,19.66666667,0.0,191.3333333,0.0,156.3333333,0.0,165.0,0.0,0.0,0.0,0.0,68.33333333,0.0,357.78,0.0,397.8766667,40.0,43.68333333,17.0,35.19333333,113.6666667,0.0,205.45,0.0,175.6666667,0.0,550.2066667,0.0,12.66666667,191.3333333,165.0,0.0,0.0,35,11.466666666666667,0.0,0.09880668257756563,-0.007683863885839737,0.0,0.06585788564399617,0.0,17.886666666666667
1,1,0.0,0.0,2746,9311.0,1242.15,1162.17,9264.0,2734,89.4,712.62,210.31,797,138,75,937.0,225.0,123.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,74.99,782.25,74.99,0.0,0.0,0.0,0.0,0.0,0.0,-45.25,0.0,2.333333333,0.0,0.333333333,0.0,24.66666667,0.0,150.6666667,0.0,35.66666667,0.0,124.0,0.0,7.666666667,16.33333333,11.90333333,18.0,0.0,443.7866667,0.0,250.8233333,42.66666667,62.22333333,6.333333333,59.31666667,126.6666667,0.0,669.8333333,0.0,18.0,0.0,24.77333333,0.0,2.666666667,150.6666667,124.0,0.0,0.0,14,13.533333333333333,0.0,-0.057772103415256945,0.0,0.0,0.017582417580751117,0.009788275348866901,37.495
1,1,0.0,0.0,382,1314.0,401.89,326.19,1307.0,378,36.24,145.22,42.0,159,37,35,161.0,46.0,35.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,45.89,205.25,44.99,0.0,27.25,10.9,10.9,0.0,0.0,137.75,32.7,0.0,0.0,0.666666667,0.0,9.666666667,0.0,33.33333333,0.0,0.666666667,0.0,23.0,0.0,0.0,0.0,0.0,0.666666667,0.0,104.2433333,0.0,0.09,0.0,0.0,0.333333333,0.023333333,10.0,0.0,41.45666667,0.0,13.66666667,0.0,62.87666667,0.0,0.666666667,33.33333333,23.0,0.0,0.0,10,9.833333333333334,0.0,0.6678787878787878,0.6973768394113884,0.23245894647046278,0.01941747573974927,0.0,22.945
1,1,0.0,0.0,797,2237.0,395.97,320.27,2234.0,794,45.75,319.14,113.43,350,134,46,327.0,117.0,47.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,56.955,402.0,49.99,0.0,39.0,15.6,15.6,0.0,0.63,156.0,34.635,3.0,0.0,1.0,0.0,22.33333333,0.0,159.3333333,0.0,31.66666667,0.0,133.6666667,0.0,0.0,0.0,0.0,16.66666667,0.0,239.94,0.0,72.30333333,19.33333333,9.126666667,1.666666667,1.006666667,127.3333333,0.0,251.3433333,0.0,31.66666667,0.0,60.9,0.0,4.0,159.3333333,133.6666667,0.0,0.333333333,8,7.6,0.0,0.3870967741935484,0.5976188422051592,0.2691743594167889,0.024948024953211648,0.0,28.4775
2,1,0.0,0.0,1075,2505.0,401.39,341.41,2497.0,1068,34.14,249.7,106.8,237,105,31,248.0,105.0,32.0,0.0,0.0,0.0,0.0,199.9899902,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,32.535,279.0,39.99,0.0,6.5,2.275,2.275,0.0,0.0,127.0,6.555,1.666666667,0.0,14.0,0.0,6.666666667,0.0,104.3333333,0.0,38.66666667,0.0,82.0,0.0,0.0,0.0,0.0,28.66666667,1.0,115.2333333,0.0,73.65,0.666666667,0.176666667,0.0,0.0,48.66666667,0.0,34.82333333,0.0,72.0,0.0,154.06,0.0,15.66666667,104.3333333,82.0,0.0,0.333333333,12,10.866666666666667,0.0,0.45357142857142857,0.1954674220963173,0.06783957059788281,0.1487341772939032,0.0,10.844999999999999
1,1,0.0,0.0,576,1816.0,485.21,425.23,1816.0,576,32.71,139.69,44.31,112,38,36,108.0,39.0,34.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,34.63,182.25,39.99,0.0,0.0,0.0,0.0,0.0,4.64,211.75,-4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13.366666666666667,0.0,1.155525238744884,-0.13022733651417343,0.0,0.0,0.0,17.315
1,1,0.0,0.0,2210,8822.0,866.77,801.79,8820.0,2209,61.68,678.46,169.92,0,0,29,462.0,100.0,51.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,29.16666667,0.0,50.83,0.0,0.0,0.0,0.0,0.0,0.0,-6.25,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13.433333333333334,0.0,-0.03710975849204791,-0.008637236084452975,0.0,0.0,0.0,14.583333335
2,2,0.0,0.0,1342,5356.0,921.27,841.29,5316.0,1329,64.71,408.92,102.23,222,58,51,410.0,93.0,66.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,50.7325,251.75,59.99,0.7425,0.0,0.0,0.0,0.0,0.0,90.25,-0.7425,4.666666667,0.0,0.333333333,0.0,31.33333333,0.0,87.66666667,0.0,20.0,0.0,51.33333333,0.0,0.0,0.0,0.0,13.66666667,0.0,170.0066667,0.0,41.11666667,6.0,6.563333333,3.333333333,2.18,49.33333333,0.0,148.3366667,0.0,19.33333333,0.0,62.78666667,0.0,5.0,87.66666667,51.33333333,0.0,0.0,14,13.866666666666667,0.0,0.3570722057368942,-0.01435267965012323,0.0,0.05639097744148906,0.0,16.910833333333333
1,1,0.0,0.0,3296,9771.0,610.52,544.91,9722.0,3276,54.49,972.2,327.6,497,166,40,834.0,274.0,51.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,39.1825,438.0,47.49,0.0,4.75,1.6925,1.4,0.2925,0.0,-176.0,-3.0225,17.33333333,1.0,2.0,0.0,56.0,0.0,236.6666667,2.666666667,22.0,0.0,162.6666667,1.666666667,12.33333333,27.0,21.43,11.66666667,0.333333333,328.5333333,4.156666667,47.83,28.33333333,40.41,1.666666667,1.56,76.0,0.0,149.78,0.0,101.6666667,1.666666667,226.5833333,4.156666667,20.33333333,239.3333333,164.3333333,0.0,1.333333333,11,10.6,0.0,-0.4009111617312073,-0.07521931188950415,0.04212032601256766,0.08460471567054156,0.028094153371298405,19.59125
2,1,0.0,0.0,475,1664.0,462.99,311.03,1221.0,310,44.43,174.43,44.29,179,40,40,174.0,47.0,40.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,39.99,215.0,49.99,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,6.666666667,0.0,0.0,0.0,5.333333333,0.0,63.66666667,0.0,2.0,0.0,51.66666667,0.0,0.0,0.0,0.0,2.0,0.0,187.2766667,0.0,0.0,1.666666667,1.426666667,0.0,0.0,33.66666667,0.0,119.72,0.0,19.33333333,0.0,67.55666667,0.0,6.666666667,63.66666667,51.66666667,0.0,0.0,9,8.5,0.0,0.49537037037037035,0.0,0.0,0.10309278350499522,0.0,13.33
1,1,0.0,0.0,3723,7830.0,1122.2,1065.3,7793.0,3696,50.73,371.1,176.0,413,200,51,417.0,205.0,50.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,50.585,368.25,50.0,0.0,0.0,0.0,0.0,0.0,0.585,-135.25,-0.585,3.333333333,0.0,6.333333333,0.0,11.66666667,0.0,155.0,0.0,43.66666667,0.0,135.0,0.0,0.0,0.0,0.0,16.66666667,0.0,226.7433333,0.0,67.16333333,34.0,19.91666667,0.666666667,0.476666667,167.6666667,0.0,269.67,0.0,9.666666667,0.0,24.23666667,0.0,9.666666667,155.0,135.0,0.0,0.333333333,23,22.3,0.0,-0.3662830060934326,-0.011340505961035184,0.0,0.06196581196794872,0.0,25.2925
2,1,0.0,0.0,656,2718.0,333.13,303.14,2716.0,654,30.31,271.6,65.4,262,87,31,285.0,75.0,31.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,30.26,264.0,39.99,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.27,4.0,0.0,4.0,0.0,40.66666667,0.0,113.6666667,0.0,18.0,0.0,66.0,0.0,1.0,1.666666667,1.03,8.666666667,0.333333333,159.52,0.0,44.83333333,25.0,31.80666667,6.333333333,18.27333333,31.0,0.0,54.83,0.0,50.0,0.0,149.52,0.0,8.0,113.6666667,66.0,0.0,1.333333333,11,11.3,0.0,0.018867924528301886,-0.008637236084452975,0.0,0.0697674418401839,0.0037735849056603774,10.086666666666668
1,1,0.0,0.0,882,2237.0,545.09,485.1,2233.0,881,30.32,139.56,55.06,195,78,30,203.0,79.0,31.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,32.9625,208.0,40.0,0.0,7.5,2.625,2.625,0.0,0.0,38.0,8.1375,6.0,0.0,0.0,0.0,7.666666667,0.0,29.33333333,0.0,68.66666667,0.0,18.66666667,0.0,0.0,0.0,0.0,23.66666667,0.0,25.34333333,0.0,104.63,2.333333333,2.13,0.0,0.0,67.0,0.0,120.04,0.0,5.666666667,0.0,9.933333333,0.0,6.0,29.33333333,18.66666667,0.0,0.0,18,17.266666666666666,0.0,0.18181818181818182,0.2396025027603975,0.07729112992270887,0.19780219782393432,0.0,16.48125
2,1,0.0,0.0,2011,8891.0,670.12,604.51,8891.0,2011,60.45,889.1,201.1,1443,265,84,1040.0,219.0,66.0,0.0,0.0,0.0,0.0,199.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,71.47,1226.0,44.99,0.0,102.75,35.9625,35.9625,0.0,0.5175,-651.0,-36.48,10.66666667,0.0,1.333333333,0.0,53.33333333,0.0,236.3333333,0.0,74.0,0.0,173.3333333,0.0,0.0,0.0,0.0,25.33333333,0.0,694.0466667,0.0,390.1466667,77.66666667,230.39,32.0,243.9533333,76.66666667,0.0,201.4666667,0.0,166.0,0.0,882.7266667,0.0,12.0,236.3333333,173.3333333,0.0,2.333333333,11,10.333333333333334,0.0,-0.530562347188264,-0.5033807092590037,0.49623982337518974,0.05056179775991037,0.0,23.823333333333334
1,1,0.0,0.0,16151,32352.0,2995.85,2871.55,31668.0,16012,106.35,1172.89,593.04,1360,558,57,1248.0,547.0,55.0,0.0,0.0,0.0,0.0,79.98999023,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,55.72,1315.0,59.99,1.98,12.5,3.75,3.75,0.0,0.0,-135.0,-3.75,63.66666667,0.0,0.333333333,0.0,130.3333333,0.0,642.3333333,0.0,127.6666667,0.0,468.0,0.0,4.666666667,14.66666667,12.14,65.0,1.333333333,647.26,0.0,238.68,267.6666667,206.6066667,54.33333333,152.6566667,241.0,0.0,286.3766667,0.0,311.6666667,0.0,599.5633333,0.0,64.0,642.3333333,468.0,0.0,0.0,29,3.3,0.0,-0.10258358662613981,-0.06611424541607899,0.06611424541607899,0.09948186529012859,0.003546099291033435,27.86
1,1,0.0,0.0,1239,5149.0,1026.13,972.12,5137.0,1232,48.61,256.85,61.6,188,43,41,196.0,49.0,42.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,41.725,236.0,44.99,0.495,0.0,0.0,0.0,0.0,0.0,145.0,0.495,2.0,0.0,4.333333333,0.0,19.0,0.0,63.66666667,0.0,3.0,0.0,38.66666667,0.0,0.0,0.0,0.0,1.333333333,0.0,103.4233333,0.0,13.22333333,16.0,12.60333333,1.333333333,1.296666667,23.33333333,0.0,45.05666667,0.0,18.0,0.0,71.59333333,0.0,6.333333333,63.66666667,38.66666667,0.0,0.333333333,21,21.166666666666668,0.0,0.6118143459915611,0.011585722644821533,0.0,0.09793814431969391,0.0,20.8625
1,1,0.0,0.0,10339,23569.0,3318.09,3286.14,23539.0,10321,76.42,547.42,240.02,381,195,51,398.0,192.0,51.0,0.0,0.0,0.0,0.0,99.98999023,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,50.68,360.0,49.99,0.495,0.0,0.0,0.0,0.0,0.195,-64.0,-0.3,6.333333333,0.0,1.0,0.0,17.33333333,0.0,130.6666667,0.0,79.33333333,0.0,109.6666667,0.0,3.666666667,3.666666667,1.633333333,51.66666667,0.0,121.9,0.0,77.69666667,14.66666667,9.966666667,11.0,11.72333333,150.6666667,0.0,163.5833333,0.0,29.0,0.0,36.01333333,0.0,7.333333333,130.6666667,109.6666667,0.0,0.0,44,13.766666666666667,0.0,-0.1772853185595568,-0.005804953560371517,0.0,0.055696202515013615,0.010156971376731301,25.34
1,1,0.0,0.0,1974,6266.0,850.4,790.42,6259.0,1969,65.87,521.58,164.08,280,122,36,442.0,146.0,43.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,35.99,259.75,35.99,0.0,0.0,0.0,0.0,0.0,0.0,-59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13.1,0.0,-0.22914669223394055,0.0,0.0,0.0,0.0,17.995
1,1,0.0,0.0,4367,13387.0,1463.41,1198.2,12404.0,4102,85.59,886.0,293.0,1232,402,74,1103.0,330.0,95.0,0.0,0.0,0.0,0.0,29.98999023,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,82.99,1372.0,59.99,0.0,131.0,39.3,39.3,0.0,0.0,421.0,26.4,15.0,0.0,11.0,0.0,79.66666667,0.0,432.0,0.0,89.0,0.0,331.3333333,0.0,3.666666667,49.66666667,48.14333333,43.0,0.0,736.8533333,0.0,207.62,74.66666667,116.96,15.0,45.03,187.3333333,0.0,456.8566667,0.0,228.0,0.0,487.6166667,0.0,26.0,432.0,331.3333333,0.0,9.666666667,21,5.5,0.0,0.30662782228696284,0.31432313370639364,0.4679128467674723,0.06004618937644342,0.002670551104879825,41.495
1,1,0.0,0.0,3023,10774.0,1137.55,1074.32,10767.0,3019,107.43,1076.7,301.9,1100,381,115,1107.0,327.0,108.0,0.0,0.0,0.0,0.0,129.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,106.4475,1063.75,96.6575,4.95,61.25,19.675,19.675,0.0,0.0,-109.75,-26.2275,10.0,0.333333333,1.0,0.0,74.66666667,0.0,319.6666667,0.333333333,157.3333333,0.0,237.6666667,0.0,4.666666667,16.33333333,13.81333333,71.66666667,0.333333333,486.9033333,0.0,285.1966667,33.66666667,22.49,7.0,8.253333333,264.3333333,0.0,525.18,0.0,116.3333333,0.0,246.9233333,0.0,11.33333333,320.0,237.6666667,0.0,4.666666667,11,4.1,0.0,-0.10307583939891994,-0.24409595383792082,0.18311268293817912,0.03530633436137072,0.0043828754796900685,53.22375
1,1,0.0,0.0,3771,11184.0,4327.9,4286.57,11149.0,3753,104.55,271.93,91.54,126,49,60,147.0,55.0,77.0,0.0,0.0,0.0,0.0,9.989997864,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,52.215,108.25,30.0,0.0,0.0,0.0,0.0,0.0,7.74,-53.25,-22.215,0.333333333,0.0,0.666666667,0.0,3.666666667,0.0,32.0,0.0,6.666666667,0.0,27.33333333,0.0,0.0,0.0,0.0,3.0,0.0,48.04333333,0.0,21.88333333,0.333333333,0.16,0.666666667,0.573333333,26.0,0.0,61.78,0.0,8.0,0.0,8.146666667,0.0,1.0,32.0,27.33333333,0.0,0.333333333,45,25.333333333333332,0.0,-0.4874141876430206,-0.41745748379216385,0.0,0.030303030303030304,0.0,26.1075
1,1,0.0,0.0,2296,5157.0,1057.55,1004.3,5032.0,2221,52.86,264.84,116.89,405,173,55,387.0,156.0,53.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,54.95,377.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.75,-1.7,1.333333333,0.0,1.333333333,0.0,29.0,0.0,143.3333333,0.0,42.66666667,0.0,112.3333333,0.0,0.333333333,1.0,0.943333333,24.33333333,0.0,168.6533333,0.0,80.50333333,9.333333333,5.006666667,2.333333333,3.12,85.66666667,0.0,161.76,0.0,68.66666667,0.0,87.39666667,0.0,2.666666667,143.3333333,112.3333333,0.0,1.0,22,22.033333333333335,0.0,-0.21584158415841584,-0.03038427167113494,0.0,0.01847575058394359,0.0008800880079207921,27.475
1,1,0.0,0.0,37615,70482.03,6606.7,6517.64,70401.03,37567,138.67,1497.89,799.3,2025,955,153,1895.0,883.0,156.0,0.0,0.0,0.0,0.0,199.9899902,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,115.215,1575.5,119.9925,2.7225,0.0,0.0,0.0,0.0,0.0,-1347.5,-114.225,25.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,402.0,0.0,524.6666667,0.0,1.0,6.333333333,5.796666667,178.0,0.333333333,644.9533333,0.0,609.3766667,33.0,33.04666667,12.0,15.03,765.3333333,0.0,1044.48,0.0,147.0,0.0,209.85,0.0,25.0,536.0,524.6666667,0.0,26.0,48,6.1,0.0,-0.8547415160164922,-0.9828765649873079,0.0,0.04655493482309125,0.0006343165239454488,57.6075
2,2,0.0,0.0,171,360.0,407.69,355.43,354.0,168,39.49,39.33,18.67,82,35,27,46.0,21.0,37.0,0.0,0.0,0.0,0.0,99.98999023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,27.7975,64.75,27.57,0.0,0.0,0.0,0.0,0.0,0.0,-52.75,2.1925,1.0,0.0,11.0,0.0,5.666666667,0.0,42.66666667,0.0,5.666666667,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.333333333,40.7,0.0,10.97666667,0.666666667,1.253333333,1.666666667,1.153333333,17.66666667,0.0,34.61,0.0,13.0,0.0,17.06666667,0.0,12.0,42.66666667,25.0,0.0,0.0,10,9.833333333333334,0.0,-0.8022813688212928,0.07613508117024047,0.0,0.27480916028436575,0.0,9.265833333333333
